Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:13:54.829000,ALO,14,0 days 00:01:17.783000,9.0,1.0,,,0 days 00:00:20.229000,0 days 00:00:36.675000,0 days 00:00:20.879000,0 days 01:12:57.331000,0 days 01:13:34.006000,0 days 01:13:54.885000,205.0,188.0,258.0,275.0,False,HARD,10.0,False,Aston Martin,0 days 01:12:37.046000,2023-05-28 13:13:38.023,1,2.0,False,,False,True
0 days 01:15:12.153000,ALO,14,0 days 00:01:17.324000,10.0,1.0,,,0 days 00:00:20.143000,0 days 00:00:36.488000,0 days 00:00:20.693000,0 days 01:14:15.028000,0 days 01:14:51.516000,0 days 01:15:12.209000,200.0,187.0,257.0,275.0,True,HARD,11.0,False,Aston Martin,0 days 01:13:54.829000,2023-05-28 13:14:55.806,1,2.0,False,,False,True
0 days 01:16:29.402000,ALO,14,0 days 00:01:17.249000,11.0,1.0,,,0 days 00:00:20.216000,0 days 00:00:36.375000,0 days 00:00:20.658000,0 days 01:15:32.425000,0 days 01:16:08.800000,0 days 01:16:29.458000,206.0,189.0,257.0,275.0,True,HARD,12.0,False,Aston Martin,0 days 01:15:12.153000,2023-05-28 13:16:13.130,1,2.0,False,,False,True
0 days 01:17:46.990000,ALO,14,0 days 00:01:17.588000,12.0,1.0,,,0 days 00:00:20.251000,0 days 00:00:36.350000,0 days 00:00:20.987000,0 days 01:16:49.709000,0 days 01:17:26.059000,0 days 01:17:47.046000,,188.0,255.0,275.0,False,HARD,13.0,False,Aston Martin,0 days 01:16:29.402000,2023-05-28 13:17:30.379,12,2.0,False,,False,True
0 days 01:19:05.433000,ALO,14,0 days 00:01:18.443000,13.0,1.0,,,0 days 00:00:20.525000,0 days 00:00:36.585000,0 days 00:00:21.333000,0 days 01:18:07.571000,0 days 01:18:44.156000,0 days 01:19:05.489000,204.0,184.0,255.0,275.0,False,HARD,14.0,False,Aston Martin,0 days 01:17:46.990000,2023-05-28 13:18:47.967,21,2.0,False,,False,True
0 days 01:20:22.941000,ALO,14,0 days 00:01:17.508000,14.0,1.0,,,0 days 00:00:20.194000,0 days 00:00:36.591000,0 days 00:00:20.723000,0 days 01:19:25.683000,0 days 01:20:02.274000,0 days 01:20:22.997000,200.0,188.0,255.0,275.0,False,HARD,15.0,False,Aston Martin,0 days 01:19:05.433000,2023-05-28 13:20:06.410,12,2.0,False,,False,True
0 days 01:21:40.385000,ALO,14,0 days 00:01:17.444000,15.0,1.0,,,0 days 00:00:20.171000,0 days 00:00:36.502000,0 days 00:00:20.771000,0 days 01:20:43.168000,0 days 01:21:19.670000,0 days 01:21:40.441000,207.0,189.0,255.0,275.0,False,HARD,16.0,False,Aston Martin,0 days 01:20:22.941000,2023-05-28 13:21:23.918,1,2.0,False,,False,True
0 days 01:22:57.555000,ALO,14,0 days 00:01:17.170000,16.0,1.0,,,0 days 00:00:20.230000,0 days 00:00:36.363000,0 days 00:00:20.577000,0 days 01:22:00.671000,0 days 01:22:37.034000,0 days 01:22:57.611000,205.0,190.0,254.0,275.0,True,HARD,17.0,False,Aston Martin,0 days 01:21:40.385000,2023-05-28 13:22:41.362,1,2.0,False,,False,True
0 days 01:24:15.254000,ALO,14,0 days 00:01:17.699000,17.0,1.0,,,0 days 00:00:20.340000,0 days 00:00:36.596000,0 days 00:00:20.763000,0 days 01:23:17.951000,0 days 01:23:54.547000,0 days 01:24:15.310000,206.0,186.0,255.0,276.0,False,HARD,18.0,False,Aston Martin,0 days 01:22:57.555000,2023-05-28 13:23:58.532,1,2.0,False,,False,True
0 days 01:25:32.782000,ALO,14,0 days 00:01:17.528000,18.0,1.0,,,0 days 00:00:20.206000,0 days 00:00:36.547000,0 days 00:00:20.775000,0 days 01:24:35.516000,0 days 01:25:12.063000,0 days 01:25:32.838000,208.0,189.0,256.0,276.0,False,HARD,19.0,False,Aston Martin,0 days 01:24:15.254000,2023-05-28 13:25:16.231,1,2.0,False,,False,True
0 days 01:26:50.040000,ALO,14,0 days 00:01:17.258000,19.0,1.0,,,0 days 00:00:20.174000,0 days 00:00:36.447000,0 days 00:00:20.637000,0 days 01:25:53.012000,0 days 01:26:29.459000,0 days 01:26:50.096000,207.0,188.0,255.0,276.0,False,HARD,20.0,False,Aston Martin,0 days 01:25:32.782000,2023-05-28 13:26:33.759,1,2.0,False,,False,True
0 days 01:28:07.170000,ALO,14,0 days 00:01:17.130000,20.0,1.0,,,0 days 00:00:20.139000,0 days 00:00:36.403000,0 days 00:00:20.588000,0 days 01:27:10.235000,0 days 01:27:46.638000,0 days 01:28:07.226000,206.0,190.0,256.0,277.0,True,HARD,21.0,False,Aston Martin,0 days 01:26:50.040000,2023-05-28 13:27:51.017,1,2.0,False,,False,True
0 days 01:29:24.834000,ALO,14,0 days 00:01:17.664000,21.0,1.0,,,0 days 00:00:20.223000,0 days 00:00:36.546000,0 days 00:00:20.895000,0 days 01:28:27.449000,0 days 01:29:03.995000,0 days 01:29:24.890000,207.0,187.0,255.0,277.0,False,HARD,22.0,False,Aston Martin,0 days 01:28:07.170000,2023-05-28 13:29:08.147,1,2.0,False,,False,True
0 days 01:30:42.781000,ALO,14,0 days 00:01:17.947000,22.0,1.0,,,0 days 00:00:20.394000,0 days 00:00:36.673000,0 days 00:00:20.880000,0 days 01:29:45.284000,0 days 01:30:21.957000,0 days 01:30:42.837000,205.0,184.0,255.0,276.0,False,HARD,23.0,False,Aston Martin,0 days 01:29:24.834000,2023-05-28 13:30:25.811,1,2.0,False,,False,True
0 days 01:32:00.053000,ALO,14,0 days 00:01:17.272000,23.0,1.0,,,0 days 00:00:20.109000,0 days 00:00:36.449000,0 days 00:00:20.714000,0 days 01:31:02.946000,0 days 01:31:39.395000,0 days 01:32:00.109000,208.0,189.0,255.0,277.0,False,HARD,24.0,False,Aston Martin,0 days 01:30:42.781000,2023-05-28 13:31:43.758,1,2.0,False,,False,True
0 days 01:33:17.338000,ALO,14,0 days 00:01:17.285000,24.0,1.0,,,0 days 00:00:20.122000,0 days 00:00:36.464000,0 days 00:00:20.699000,0 days 01:32:20.231000,0 days 01:32:56.695000,0 days 01:33:17.394000,,189.0,256.0,277.0,False,HARD,25.0,False,Aston Martin,0 days 01:32:00.053000,2023-05-28 13:33:01.030,1,2.0,False,,False,True
0 days 01:34:34.520000,ALO,14,0 days 00:01:17.182000,25.0,1.0,,,0 days 00:00:20.018000,0 days 00:00:36.428000,0 days 00:00:20.736000,0 days 01:33:37.412000,0 days 01:34:13.840000,0 days 01:34:34.576000,,188.0,256.0,278.0,False,HARD,26.0,False,Aston Martin,0 days 01:33:17.338000,2023-05-28 13:34:18.315,1,2.0,False,,False,True
0 days 01:35:51.661000,ALO,14,0 days 00:01:17.141000,26.0,1.0,,,0 days 00:00:20.057000,0 days 00:00:36.346000,0 days 00:00:20.738000,0 days 01:34:54.633000,0 days 01:35:30.979000,0 days 01:35:51.717000,209.0,191.0,256.0,278.0,False,HARD,27.0,False,Aston Martin,0 days 01:34:34.520000,2023-05-28 13:35:35.497,1,2.0,False,,False,True
0 days 01:37:08.889000,ALO,14,0 days 00:01:17.228000,27.0,1.0,,,0 days 00:00:20.018000,0 days 00:00:36.470000,0 days 00:00:20.740000,0 days 01:36:11.735000,0 days 01:36:48.205000,0 days 01:37:08.945000,,189.0,256.0,278.0,False,HARD,28.0,False,Aston Martin,0 days 01:35:51.661000,2023-05-28 13:36:52.638,1,2.0,False,,False,True
0 days 01:38:26.451000,ALO,14,0 days 00:01:17.562000,28.0,1.0,,,0 days 00:00:20.224000,0 days 00:00:36.581000,0 days 00:00:20.757000,0 days 01:37:29.169000,0 days 01:38:05.750000,0 days 01:38:26.507000,,187.0,256.0,278.0,False,HARD,29.0,False,Aston Martin,0 days 01:37:08.889000,2023-05-28 13:38:09.866,1,2.0,False,,False,True
0 days 01:39:43.562000,ALO,14,0 days 00:01:17.111000,29.0,1.0,,,0 days 00:00:20.075000,0 days 00:00:36.445000,0 days 00:00:20.591000,0 days 01:38:46.582000,0 days 01:39:23.027000,0 days 01:39:43.618000,206.0,190.0,257.0,279.0,True,HARD,30.0,False,Aston Martin,0 days 01:38:26.451000,2023-05-28 13:39:27.428,1,2.0,False,,False,True
0 days 01:41:00.527000,ALO,14,0 days 00:01:16.965000,30.0,1.0,,,0 days 00:00:20.035000,0 days 00:00:36.332000,0 days 00:00:20.598000,0 days 01:40:03.653000,0 days 01:40:39.985000,0 days 01:41:00.583000,208.0,189.0,256.0,280.0,True,HARD,31.0,False,Aston Martin,0 days 01:39:43.562000,2023-05-28 13:40:44.539,1,2.0,False,,False,True
0 days 01:42:17.786000,ALO,14,0 days 00:01:17.259000,31.0,1.0,,,0 days 00:00:20.008000,0 days 00:00:36.459000,0 days 00:00:20.792000,0 days 01:41:20.591000,0 days 01:41:57.050000,0 days 01:42:17.842000,210.0,188.0,258.0,281.0,False,HARD,32.0,False,Aston Martin,0 days 01:41:00.527000,2023-05-28 13:42:01.504,1,2.0,False,,False,True
0 days 01:43:35.423000,ALO,14,0 days 00:01:17.637000,32.0,1.0,,,0 days 00:00:20.096000,0 days 00:00:36.618000,0 days 00:00:20.923000,0 days 01:42:37.938000,0 days 01:43:14.556000,0 days 01:43:35.479000,206.0,187.0,257.0,282.0,False,HARD,33.0,False,Aston Martin,0 days 01:42:17.786000,2023-05-28 13:43:18.763,1,2.0,False,,False,True
0 days 01:44:53.239000,ALO,14,0 days 00:01:17.816000,33.0,1.0,,,0 days 00:00:20.289000,0 days 00:00:36.672000,0 days 00:00:20.855000,0 days 01:43:55.768000,0 days 01:44:32.440000,0 days 01:44:53.295000,,188.0,259.0,282.0,False,HARD,34.0,False,Aston Martin,0 days 01:43:35.423000,2023-05-28 13:44:36.400,1,2.0,False,,False,True
0 days 01:46:12.536000,ALO,14,0 days 00:01:19.297000,34.0,1.0,,,0 days 00:00:20.377000,0 days 00:00:37.388000,0 days 00:00:21.532000,0 days 01:45:13.672000,0 days 01:45:51.060000,0 days 01:46:12.592000,204.0,182.0,265.0,282.0,False,HARD,35.0,False,Aston Martin,0 days 01:44:53.239000,2023-05-28 13:45:54.216,1,2.0,False,,False,True
0 days 01:47:31.170000,ALO,14,0 days 00:01:18.634000,35.0,1.0,,,0 days 00:00:20.651000,0 days 00:00:37.116000,0 days 00:00:20.867000,0 days 01:46:33.243000,0 days 01:47:10.359000,0 days 01:47:31.226000,198.0,187.0,258.0,279.0,False,HARD,36.0,False,Aston Martin,0 days 01:46:12.536000,2023-05-28 13:47:13.513,1,2.0,False,,False,True
0 days 01:48:49.046000,ALO,14,0 days 00:01:17.876000,36.0,1.0,,,0 days 00:00:20.203000,0 days 00:00:36.792000,0 days 00:00:20.881000,0 days 01:47:51.429000,0 days 01:48:28.221000,0 days 01:48:49.102000,207.0,186.0,264.0,280.0,False,HARD,37.0,False,Aston Martin,0 days 01:47:31.170000,2023-05-28 13:48:32.147,1,2.0,False,,False,True
0 days 01:50:07.020000,ALO,14,0 days 00:01:17.974000,37.0,1.0,,,0 days 00:00:20.265000,0 days 00:00:37.020000,0 days 00:00:20.689000,0 days 01:49:09.367000,0 days 01:49:46.387000,0 days 01:50:07.076000,203.0,189.0,257.0,280.0,False,HARD,38.0,False,Aston Martin,0 days 01:48:49.046000,2023-05-28 13:49:50.023,1,2.0,False,,False,True
0 days 01:51:24.161000,ALO,14,0 days 00:01:17.141000,38.0,1.0,,,0 days 00:00:20.056000,0 days 00:00:36.463000,0 days 00:00:20.622000,0 days 01:50:27.132000,0 days 01:51:03.595000,0 days 01:51:24.217000,210.0,189.0,258.0,279.0,False,HARD,39.0,False,Aston Martin,0 days 01:50:07.020000,2023-05-28 13:51:07.997,1,2.0,False,,False,True
0 days 01:52:41.866000,ALO,14,0 days 00:01:17.705000,39.0,1.0,,,0 days 00:00:20.213000,0 days 00:00:36.826000,0 days 00:00:20.666000,0 days 01:51:44.430000,0 days 01:52:21.256000,0 days 01:52:41.922000,206.0,190.0,257.0,279.0,False,HARD,40.0,False,Aston Martin,0 days 01:51:24.161000,2023-05-28 13:52:25.138,1,2.0,False,,False,True
0 days 01:53:59.496000,ALO,14,0 days 00:01:17.630000,40.0,1.0,,,0 days 00:00:20.249000,0 days 00:00:36.856000,0 days 00:00:20.525000,0 days 01:53:02.171000,0 days 01:53:39.027000,0 days 01:53:59.552000,199.0,192.0,256.0,276.0,False,HARD,41.0,False,Aston Martin,0 days 01:52:41.866000,2023-05-28 13:53:42.843,1,2.0,False,,False,True
0 days 01:55:16.512000,ALO,14,0 days 00:01:17.016000,41.0,1.0,,,0 days 00:00:20.069000,0 days 00:00:36.395000,0 days 00:00:20.552000,0 days 01:54:19.621000,0 days 01:54:56.016000,0 days 01:55:16.568000,208.0,191.0,258.0,278.0,False,HARD,42.0,False,Aston Martin,0 days 01:53:59.496000,2023-05-28 13:55:00.473,1,2.0,False,,False,True
0 days 01:56:33.231000,ALO,14,0 days 00:01:16.719000,42.0,1.0,,,0 days 00:00:19.940000,0 days 00:00:36.431000,0 days 00:00:20.348000,0 days 01:55:36.508000,0 days 01:56:12.939000,0 days 01:56:33.287000,207.0,191.0,259.0,278.0,True,HARD,43.0,False,Aston Martin,0 days 01:55:16.512000,2023-05-28 13:56:17.489,1,2.0,False,,False,True
0 days 01:57:49.905000,ALO,14,0 days 00:01:16.674000,43.0,1.0,,,0 days 00:00:19.813000,0 days 00:00:36.396000,0 days 00:00:20.465000,0 days 01:56:53.100000,0 days 01:57:29.496000,0 days 01:57:49.961000,209.0,192.0,258.0,278.0,True,HARD,44.0,False,Aston Martin,0 days 01:56:33.231000,2023-05-28 13:57:34.208,1,2.0,False,,False,True
0 days 01:59:06.824000,ALO,14,0 days 00:01:16.919000,44.0,1.0,,,0 days 00:00:19.801000,0 days 00:00:36.498000,0 days 00:00:20.620000,0 days 01:58:09.762000,0 days 01:58:46.260000,0 days 01:59:06.880000,212.0,191.0,258.0,277.0,False,HARD,45.0,False,Aston Martin,0 days 01:57:49.905000,2023-05-28 13:58:50.882,1,2.0,False,,False,True
0 days 02:00:23.686000,ALO,14,0 days 00:01:16.862000,45.0,1.0,,,0 days 00:00:19.904000,0 days 00:00:36.379000,0 days 00:00:20.579000,0 days 01:59:26.784000,0 days 02:00:03.163000,0 days 02:00:23.742000,211.0,192.0,259.0,278.0,False,HARD,46.0,False,Aston Martin,0 days 01:59:06.824000,2023-05-28 14:00:07.801,1,2.0,False,,False,True
0 days 02:01:40.800000,ALO,14,0 days 00:01:17.114000,46.0,1.0,,,0 days 00:00:19.866000,0 days 00:00:36.563000,0 days 00:00:20.685000,0 days 02:00:43.608000,0 days 02:01:20.171000,0 days 02:01:40.856000,,190.0,258.0,278.0,False,HARD,47.0,False,Aston Martin,0 days 02:00:23.686000,2023-05-28 14:01:24.663,1,2.0,False,,False,True
0 days 02:02:57.908000,ALO,14,0 days 00:01:17.108000,47.0,1.0,,,0 days 00:00:19.867000,0 days 00:00:36.608000,0 days 00:00:20.633000,0 days 02:02:00.723000,0 days 02:02:37.331000,0 days 02:02:57.964000,210.0,191.0,259.0,279.0,False,HARD,48.0,False,Aston Martin,0 days 02:01:40.800000,2023-05-28 14:02:41.777,1,2.0,False,,False,True
0 days 02:04:14.839000,ALO,14,0 days 00:01:16.931000,48.0,1.0,,,0 days 00:00:19.939000,0 days 00:00:36.441000,0 days 00:00:20.551000,0 days 02:03:17.903000,0 days 02:03:54.344000,0 days 02:04:14.895000,,192.0,258.0,279.0,False,HARD,49.0,False,Aston Martin,0 days 02:02:57.908000,2023-05-28 14:03:58.885,1,2.0,False,,False,True
0 days 02:05:31.831000,ALO,14,0 days 00:01:16.992000,49.0,1.0,,,0 days 00:00:19.967000,0 days 00:00:36.487000,0 days 00:00:20.538000,0 days 02:04:34.862000,0 days 02:05:11.349000,0 days 02:05:31.887000,211.0,190.0,258.0,279.0,False,HARD,50.0,False,Aston Martin,0 days 02:04:14.839000,2023-05-28 14:05:15.816,1,2.0,False,,False,True
0 days 02:06:49.239000,ALO,14,0 days 00:01:17.408000,50.0,1.0,,,0 days 00:00:20.235000,0 days 00:00:36.595000,0 days 00:00:20.578000,0 days 02:05:52.122000,0 days 02:06:28.717000,0 days 02:06:49.295000,206.0,190.0,260.0,279.0,False,HARD,51.0,False,Aston Martin,0 days 02:05:31.831000,2023-05-28 14:06:32.808,1,2.0,False,,False,True
0 days 02:08:09.230000,ALO,14,0 days 00:01:19.991000,51.0,1.0,,,0 days 00:00:20.122000,0 days 00:00:38.591000,0 days 00:00:21.278000,0 days 02:07:09.417000,0 days 02:07:48.008000,0 days 02:08:09.286000,,176.0,258.0,278.0,False,HARD,52.0,False,Aston Martin,0 days 02:06:49.239000,2023-05-28 14:07:50.216,1,2.0,False,,False,True
0 days 02:09:34.197000,ALO,14,0 days 00:01:24.967000,52.0,1.0,,,0 days 00:00:21.314000,0 days 00:00:41.811000,0 days 00:00:21.842000,0 days 02:08:30.600000,0 days 02:09:12.411000,0 days 02:09:34.253000,187.0,174.0,258.0,276.0,False,HARD,53.0,False,Aston Martin,0 days 02:08:09.230000,2023-05-28 14:09:10.207,1,2.0,False,,False,True
0 days 02:11:05.059000,ALO,14,0 days 00:01:30.862000,53.0,1.0,,,0 days 00:00:24.002000,0 days 00:00:44.284000,0 days 00:00:22.576000,0 days 02:09:58.255000,0 days 02:10:42.539000,0 days 02:11:05.115000,131.0,165.0,256.0,274.0,False,HARD,54.0,False,Aston Martin,0 days 02:09:34.197000,2023-05-28 14:10:35.174,1,2.0,True,TRACK LIMITS AT TURN 10 LAP 53 ,False,True
0 days 02:12:55.370000,ALO,14,0 days 00:01:50.311000,54.0,1.0,,0 days 02:12:31.906000,0 days 00:00:23.855000,0 days 00:00:46.657000,0 days 00:00:39.799000,0 days 02:11:28.970000,0 days 02:12:15.627000,0 days 02:12:55.426000,133.0,159.0,,271.0,False,HARD,55.0,False,Aston Martin,0 days 02:11:05.059000,2023-05-28 14:12:06.036,1,2.0,False,,False,False
0 days 02:15:02.005000,ALO,14,0 days 00:02:06.635000,55.0,2.0,0 days 02:12:56.125000,0 days 02:14:36.873000,0 days 00:00:28.660000,0 days 00:00:51.697000,0 days 00:00:46.278000,0 days 02:13:24.086000,0 days 02:14:15.783000,0 days 02:15:02.061000,119.0,118.0,,253.0,False,MEDIUM,2.0,False,Aston Martin,0 days 02:12:55.370000,2023-05-28 14:13:56.347,12,2.0,True,TRACK LIMITS AT TURN 10 LAP 55 ,False,False
0 days 02:16:50.536000,ALO,14,0 days 00:01:48.531000,56.0,3.0,0 days 02:15:02.716000,,0 days 00:00:28.632000,0 days 00:00:52.761000,0 days 00:00:27.138000,0 days 02:15:30.693000,0 days 02:16:23.454000,0 days 02:16:50.592000,96.0,138.0,249.0,240.0,False,INTERMEDIATE,1.0,True,Aston Martin,0 days 02:15:02.005000,2023-05-28 14:16:02.982,21,2.0,False,,False,False
0 days 02:18:33.117000,ALO,14,0 days 00:01:42.581000,57.0,3.0,,,0 days 00:00:27.468000,0 days 00:00:48.109000,0 days 00:00:27.004000,0 days 02:17:18.060000,0 days 02:18:06.169000,0 days 02:18:33.173000,116.0,136.0,250.0,257.0,False,INTERMEDIATE,2.0,True,Aston Martin,0 days 02:16:50.536000,2023-05-28 14:17:51.513,1,2.0,True,TRACK LIMITS AT TURN 16 LAP 57 ,False,True
0 days 02:20:14.384000,ALO,14,0 days 00:01:41.267000,58.0,3.0,,,0 days 00:00:27.014000,0 days 00:00:48.020000,0 days 00:00:26.233000,0 days 02:19:00.187000,0 days 02:19:48.207000,0 days 02:20:14.440000,125.0,138.0,248.0,255.0,False,INTERMEDIATE,3.0,True,Aston Martin,0 days 02:18:33.117000,2023-05-28 14:19:34.094,12,2.0,False,,False,True
0 days 02:21:55.281000,ALO,14,0 days 00:01:40.897000,59.0,3.0,,,0 days 00:00:27.060000,0 days 00:00:47.367000,0 days 00:00:26.470000,0 days 02:20:41.500000,0 days 02:21:28.867000,0 days 02:21:55.337000,133.0,139.0,251.0,260.0,False,INTERMEDIATE,4.0,True,Aston Martin,0 days 02:20:14.384000,2023-05-28 14:21:15.361,21,2.0,False,,False,True
0 days 02:23:35.919000,ALO,14,0 days 00:01:40.638000,60.0,3.0,,,0 days 00:00:26.776000,0 days 00:00:47.743000,0 days 00:00:26.119000,0 days 02:22:22.113000,0 days 02:23:09.856000,0 days 02:23:35.975000,138.0,132.0,250.0,267.0,False,INTERMEDIATE,5.0,True,Aston Martin,0 days 02:21:55.281000,2023-05-28 14:22:56.258,12,2.0,False,,False,True
0 days 02:25:18.646000,ALO,14,0 days 00:01:42.727000,61.0,3.0,,,0 days 00:00:26.367000,0 days 00:00:48.926000,0 days 00:00:27.434000,0 days 02:24:02.342000,0 days 02:24:51.268000,0 days 02:25:18.702000,141.0,129.0,250.0,242.0,False,INTERMEDIATE,6.0,True,Aston Martin,0 days 02:23:35.919000,2023-05-28 14:24:36.896,12,2.0,False,,False,True
0 days 02:26:59.113000,ALO,14,0 days 00:01:40.467000,62.0,3.0,,,0 days 00:00:26.363000,0 days 00:00:48.029000,0 days 00:00:26.075000,0 days 02:25:45.065000,0 days 02:26:33.094000,0 days 02:26:59.169000,138.0,136.0,251.0,251.0,False,INTERMEDIATE,7.0,True,Aston Martin,0 days 02:25:18.646000,2023-05-28 14:26:19.623,1,2.0,False,,False,True
0 days 02:28:38.784000,ALO,14,0 days 00:01:39.671000,63.0,3.0,,,0 days 00:00:26.319000,0 days 00:00:47.663000,0 days 00:00:25.689000,0 days 02:27:25.488000,0 days 02:28:13.151000,0 days 02:28:38.840000,131.0,137.0,252.0,266.0,False,INTERMEDIATE,8.0,True,Aston Martin,0 days 02:26:59.113000,2023-05-28 14:28:00.090,1,2.0,False,,False,True
0 days 02:30:16.919000,ALO,14,0 days 00:01:38.135000,64.0,3.0,,,0 days 00:00:26.027000,0 days 00:00:46.527000,0 days 00:00:25.581000,0 days 02:29:04.867000,0 days 02:29:51.394000,0 days 02:30:16.975000,136.0,138.0,253.0,259.0,False,INTERMEDIATE,9.0,True,Aston Martin,0 days 02:28:38.784000,2023-05-28 14:29:39.761,1,2.0,False,,False,True
0 days 02:31:54.559000,ALO,14,0 days 00:01:37.640000,65.0,3.0,,,0 days 00:00:25.477000,0 days 00:00:47.158000,0 days 00:00:25.005000,0 days 02:30:42.452000,0 days 02:31:29.610000,0 days 02:31:54.615000,135.0,135.0,254.0,263.0,False,INTERMEDIATE,10.0,True,Aston Martin,0 days 02:30:16.919000,2023-05-28 14:31:17.896,1,2.0,False,,False,True
0 days 02:33:30.891000,ALO,14,0 days 00:01:36.332000,66.0,3.0,,,0 days 00:00:25.340000,0 days 00:00:46.386000,0 days 00:00:24.606000,0 days 02:32:19.955000,0 days 02:33:06.341000,0 days 02:33:30.947000,144.0,140.0,254.0,272.0,False,INTERMEDIATE,11.0,True,Aston Martin,0 days 02:31:54.559000,2023-05-28 14:32:55.536,1,2.0,False,,False,True
0 days 02:35:04.096000,ALO,14,0 days 00:01:33.205000,67.0,3.0,,,0 days 00:00:24.615000,0 days 00:00:45.444000,0 days 00:00:23.146000,0 days 02:33:55.562000,0 days 02:34:41.006000,0 days 02:35:04.152000,142.0,145.0,258.0,275.0,False,INTERMEDIATE,12.0,True,Aston Martin,0 days 02:33:30.891000,2023-05-28 14:34:31.868,1,2.0,False,,False,True
0 days 02:36:36.937000,ALO,14,0 days 00:01:32.841000,68.0,3.0,,,0 days 00:00:24.387000,0 days 00:00:45.525000,0 days 00:00:22.929000,0 days 02:35:28.539000,0 days 02:36:14.064000,0 days 02:36:36.993000,148.0,148.0,259.0,276.0,False,INTERMEDIATE,13.0,True,Aston Martin,0 days 02:35:04.096000,2023-05-28 14:36:05.073,1,2.0,False,,False,True
0 days 02:38:10.801000,ALO,14,0 days 00:01:33.864000,69.0,3.0,,,0 days 00:00:24.955000,0 days 00:00:45.556000,0 days 00:00:23.353000,0 days 02:37:01.948000,0 days 02:37:47.504000,0 days 02:38:10.857000,131.0,152.0,256.0,275.0,False,INTERMEDIATE,14.0,True,Aston Martin,0 days 02:36:36.937000,2023-05-28 14:37:37.914,12,2.0,False,,False,True
0 days 02:39:42.031000,ALO,14,0 days 00:01:31.230000,70.0,3.0,,,0 days 00:00:24.359000,0 days 00:00:44.422000,0 days 00:00:22.449000,0 days 02:38:35.216000,0 days 02:39:19.638000,0 days 02:39:42.087000,138.0,155.0,259.0,275.0,False,INTERMEDIATE,15.0,True,Aston Martin,0 days 02:38:10.801000,2023-05-28 14:39:11.778,1,2.0,False,,False,True
0 days 02:41:13.088000,ALO,14,0 days 00:01:31.057000,71.0,3.0,,,0 days 00:00:23.765000,0 days 00:00:44.952000,0 days 00:00:22.340000,0 days 02:40:05.852000,0 days 02:40:50.804000,0 days 02:41:13.144000,143.0,155.0,259.0,275.0,False,INTERMEDIATE,16.0,True,Aston Martin,0 days 02:39:42.031000,2023-05-28 14:40:43.008,1,2.0,False,,False,True
0 days 02:42:42.507000,ALO,14,0 days 00:01:29.419000,72.0,3.0,,,0 days 00:00:23.604000,0 days 00:00:43.530000,0 days 00:00:22.285000,0 days 02:41:36.748000,0 days 02:42:20.278000,0 days 02:42:42.563000,145.0,169.0,257.0,276.0,False,INTERMEDIATE,17.0,True,Aston Martin,0 days 02:41:13.088000,2023-05-28 14:42:14.065,1,2.0,False,,False,True
0 days 02:44:12.853000,ALO,14,0 days 00:01:30.346000,73.0,3.0,,,0 days 00:00:24.253000,0 days 00:00:43.531000,0 days 00:00:22.562000,0 days 02:43:06.816000,0 days 02:43:50.347000,0 days 02:44:12.909000,,169.0,258.0,274.0,False,INTERMEDIATE,18.0,True,Aston Martin,0 days 02:42:42.507000,2023-05-28 14:43:43.484,1,2.0,False,,False,True
